frame,keypoint,x,y,z,visibility
0,NOSE,0.5203428864479065,0.4038286805152893,-0.8339176774024963,0.9992949962615967
0,LEFT_EYE_INNER,0.5325819253921509,0.38030827045440674,-0.8043892979621887,0.9983495473861694
0,LEFT_EYE,0.5429545044898987,0.3816438317298889,-0.8049810528755188,0.9980399012565613
0,LEFT_EYE_OUTER,0.5524334907531738,0.38267359137535095,-0.8050102591514587,0.9984703660011292
0,RIGHT_EYE_INNER,0.503919780254364,0.3778844177722931,-0.8007010817527771,0.9989665746688843
0,RIGHT_EYE,0.49372977018356323,0.37778356671333313,-0.8013256192207336,0.9990184307098389
0,RIGHT_EYE_OUTER,0.4825490117073059,0.37843725085258484,-0.8019071221351624,0.9992388486862183
0,LEFT_EAR,0.5708346962928772,0.3948677182197571,-0.6079018712043762,0.9990473389625549
0,RIGHT_EAR,0.46612581610679626,0.39620348811149597,-0.5911243557929993,0.9985211491584778
0,MOUTH_LEFT,0.5406314730644226,0.4308706223964691,-0.7548667192459106,0.9991769194602966
0,MOUTH_RIGHT,0.4993140399456024,0.433546781539917,-0.753384530544281,0.9992048144340515
0,LEFT_SHOULDER,0.6463372111320496,0.5369740128517151,-0.4945807158946991,0.9994787573814392
0,RIGHT_SHOULDER,0.4028576612472534,0.5328468084335327,-0.4501854181289673,0.9986269474029541
0,LEFT_ELBOW,0.6770322322845459,0.7553049325942993,-0.4774196743965149,0.7366185784339905
0,RIGHT_ELBOW,0.366433322429657,0.7539963722229004,-0.5151540637016296,0.49207064509391785
0,LEFT_WRIST,0.670081615447998,0.9198330640792847,-0.574862003326416,0.057676464319229126
0,RIGHT_WRIST,0.36892569065093994,0.9110280871391296,-0.6921146512031555,0.038339532911777496
0,LEFT_PINKY,0.6765674352645874,0.9580458402633667,-0.6244841814041138,0.05496349185705185
0,RIGHT_PINKY,0.35708001255989075,0.940750241279602,-0.760053277015686,0.030805837363004684
0,LEFT_INDEX,0.6650938987731934,0.9547970294952393,-0.6755199432373047,0.06805791705846786
0,RIGHT_INDEX,0.3726474344730377,0.9465038776397705,-0.8033040165901184,0.04021521285176277
0,LEFT_THUMB,0.6627247929573059,0.9381226897239685,-0.5957776308059692,0.062197163701057434
0,RIGHT_THUMB,0.3771701455116272,0.9300246238708496,-0.7164283990859985,0.03871886059641838
0,LEFT_HIP,0.6025604605674744,0.8104639649391174,-0.002154364949092269,0.8937051892280579
0,RIGHT_HIP,0.4504309892654419,0.8138706684112549,0.001714017940685153,0.9026997089385986
0,LEFT_KNEE,0.6001898050308228,1.063523530960083,-0.007480971049517393,0.03886055946350098
0,RIGHT_KNEE,0.4575635492801666,1.0249346494674683,-0.05524955317378044,0.02479301206767559
0,LEFT_ANKLE,0.5943668484687805,1.2437013387680054,0.3206968605518341,0.00670204684138298
0,RIGHT_ANKLE,0.4463500678539276,1.2243363857269287,0.35306525230407715,0.007788665127009153
0,LEFT_HEEL,0.6012970209121704,1.2715981006622314,0.3412427008152008,0.0048601264134049416
0,RIGHT_HEEL,0.4460315704345703,1.2544842958450317,0.3859836161136627,0.0054021915420889854
0,LEFT_FOOT_INDEX,0.5517480373382568,1.3080846071243286,0.1152501106262207,0.005990815814584494
0,RIGHT_FOOT_INDEX,0.45566004514694214,1.295775055885315,0.1871059387922287,0.005864896345883608
1,NOSE,0.5196651220321655,0.4043404161930084,-0.6066881418228149,0.9992198348045349
1,LEFT_EYE_INNER,0.5322573781013489,0.38054248690605164,-0.5882560610771179,0.9981716871261597
1,LEFT_EYE,0.5427634716033936,0.38181933760643005,-0.5887817144393921,0.9978023171424866
1,LEFT_EYE_OUTER,0.5522744655609131,0.38289743661880493,-0.5887899398803711,0.9983067512512207
1,RIGHT_EYE_INNER,0.5038542747497559,0.37843117117881775,-0.5832211375236511,0.9988844394683838
1,RIGHT_EYE,0.49378252029418945,0.37836718559265137,-0.5838804244995117,0.9989454746246338
1,RIGHT_EYE_OUTER,0.4827006459236145,0.3790293037891388,-0.5844075083732605,0.9991906881332397
1,LEFT_EAR,0.5703666806221008,0.39588654041290283,-0.44791683554649353,0.998908281326294
1,RIGHT_EAR,0.46624282002449036,0.39614054560661316,-0.42712870240211487,0.9984549880027771
1,MOUTH_LEFT,0.5401544570922852,0.43104392290115356,-0.548065185546875,0.9990860819816589
1,MOUTH_RIGHT,0.499178022146225,0.43331223726272583,-0.5457004308700562,0.9991579651832581
1,LEFT_SHOULDER,0.6461372971534729,0.5366047024726868,-0.3948023021221161,0.9994271397590637
1,RIGHT_SHOULDER,0.4028409719467163,0.5328453779220581,-0.32941827178001404,0.998591959476471
1,LEFT_ELBOW,0.6765302419662476,0.7552089691162109,-0.39682987332344055,0.72895348072052
1,RIGHT_ELBOW,0.3666118383407593,0.7515392303466797,-0.396953284740448,0.48037245869636536
1,LEFT_WRIST,0.6700960993766785,0.918063223361969,-0.45561838150024414,0.05562200769782066
1,RIGHT_WRIST,0.36820992827415466,0.9116845726966858,-0.5223895311355591,0.037276607006788254
1,LEFT_PINKY,0.6771310567855835,0.9580470323562622,-0.49007561802864075,0.05371636152267456
1,RIGHT_PINKY,0.3570839762687683,0.9442214369773865,-0.5682179927825928,0.03057439997792244
1,LEFT_INDEX,0.6668441295623779,0.9546218514442444,-0.5319801568984985,0.06695178151130676
1,RIGHT_INDEX,0.37203970551490784,0.9564159512519836,-0.6054654717445374,0.04022200405597687
1,LEFT_THUMB,0.6626691222190857,0.9371101260185242,-0.471347451210022,0.06136392429471016
1,RIGHT_THUMB,0.37920212745666504,0.9368466138839722,-0.5426715612411499,0.038450080901384354
1,LEFT_HIP,0.6028060913085938,0.8101919889450073,-0.0027306703850626945,0.8683431148529053
1,RIGHT_HIP,0.45040637254714966,0.8137342929840088,0.002258124528452754,0.88116455078125
1,LEFT_KNEE,0.6006974577903748,1.0642096996307373,-0.018733827397227287,0.03705747798085213
1,RIGHT_KNEE,0.4572542607784271,1.0298634767532349,-0.11778698861598969,0.024213815107941628
1,LEFT_ANKLE,0.5946344137191772,1.242329716682434,0.2424619495868683,0.006253223866224289
1,RIGHT_ANKLE,0.44787490367889404,1.2330909967422485,0.1340160369873047,0.00758826220408082
1,LEFT_HEEL,0.6024888753890991,1.2684954404830933,0.2598019242286682,0.004594441503286362
1,RIGHT_HEEL,0.44783276319503784,1.262603998184204,0.15385067462921143,0.0052161263301968575
1,LEFT_FOOT_INDEX,0.5504114627838135,1.3052101135253906,0.08864591270685196,0.0056672110222280025
1,RIGHT_FOOT_INDEX,0.4583790600299835,1.3010916709899902,-0.01456309575587511,0.005804131738841534
2,NOSE,0.519379198551178,0.4051414132118225,-0.5992464423179626,0.999140739440918
2,LEFT_EYE_INNER,0.5322535634040833,0.38140803575515747,-0.5811468958854675,0.9979806542396545
2,LEFT_EYE,0.5427269339561462,0.3827723264694214,-0.581675112247467,0.9975461959838867
2,LEFT_EYE_OUTER,0.5521777868270874,0.38407397270202637,-0.5816778540611267,0.9981244206428528
2,RIGHT_EYE_INNER,0.5038597583770752,0.37880393862724304,-0.5759983062744141,0.9987973570823669
2,RIGHT_EYE,0.493932843208313,0.3786771297454834,-0.5766676068305969,0.9988695383071899
2,RIGHT_EYE_OUTER,0.48300719261169434,0.3792869448661804,-0.5771957039833069,0.9991410374641418
2,LEFT_EAR,0.5700491070747375,0.3972818851470947,-0.44003912806510925,0.9987519979476929
2,RIGHT_EAR,0.46652501821517944,0.39596354961395264,-0.4188355505466461,0.9983848929405212
2,MOUTH_LEFT,0.5397965908050537,0.4314644932746887,-0.5400400161743164,0.9989781975746155
2,MOUTH_RIGHT,0.4989998936653137,0.43330058455467224,-0.5376196503639221,0.9991005659103394
2,LEFT_SHOULDER,0.6458833813667297,0.5360960960388184,-0.38593658804893494,0.9993587732315063
2,RIGHT_SHOULDER,0.4028399884700775,0.532777726650238,-0.3198462724685669,0.9985466599464417
2,LEFT_ELBOW,0.6760925054550171,0.7551001310348511,-0.38884738087654114,0.7211994528770447
2,RIGHT_ELBOW,0.3668346703052521,0.7495306134223938,-0.3872416019439697,0.4706643521785736
2,LEFT_WRIST,0.6702343821525574,0.9170554280281067,-0.44978415966033936,0.0537717305123806
2,RIGHT_WRIST,0.36756986379623413,0.9120824933052063,-0.5150400400161743,0.03675645589828491
2,LEFT_PINKY,0.6779826283454895,0.958047091960907,-0.48495349287986755,0.05255667492747307
2,RIGHT_PINKY,0.3570043742656708,0.9457336664199829,-0.5619332790374756,0.03073762357234955
2,LEFT_INDEX,0.6686521172523499,0.954475462436676,-0.5276181697845459,0.06595075130462646
2,RIGHT_INDEX,0.3713647127151489,0.9595136046409607,-0.5992353558540344,0.040762100368738174
2,LEFT_THUMB,0.6626831889152527,0.9364388585090637,-0.4659852683544159,0.0607299841940403
2,RIGHT_THUMB,0.38014447689056396,0.9394093751907349,-0.535480797290802,0.03870505094528198
2,LEFT_HIP,0.6029046177864075,0.81009840965271,-0.0034143247175961733,0.8450250625610352
2,RIGHT_HIP,0.45030346512794495,0.8136522173881531,0.0029205135069787502,0.8621495366096497
2,LEFT_KNEE,0.6015686988830566,1.065556526184082,-0.018313013017177582,0.03513219952583313
2,RIGHT_KNEE,0.45725786685943604,1.0327752828598022,-0.10596068203449249,0.02339174970984459
2,LEFT_ANKLE,0.5953848361968994,1.2422281503677368,0.2533629238605499,0.005819936748594046
2,RIGHT_ANKLE,0.4497082531452179,1.2377209663391113,0.15440291166305542,0.0073319291695952415
2,LEFT_HEEL,0.6043421030044556,1.2678126096725464,0.27149519324302673,0.004333795513957739
2,RIGHT_HEEL,0.4497830867767334,1.266990065574646,0.17489494383335114,0.005005496088415384
2,LEFT_FOOT_INDEX,0.5499758124351501,1.3046185970306396,0.09267457574605942,0.005352930165827274
2,RIGHT_FOOT_INDEX,0.461026668548584,1.304135799407959,0.00577840069308877,0.0056956675834953785
3,NOSE,0.5193392038345337,0.405773788690567,-0.5944982767105103,0.9990692734718323
3,LEFT_EYE_INNER,0.5323357582092285,0.3820152282714844,-0.5770921111106873,0.9978079795837402
3,LEFT_EYE,0.542758584022522,0.3835383951663971,-0.577613115310669,0.9973104000091553
3,LEFT_EYE_OUTER,0.5522855520248413,0.3850272595882416,-0.5776101350784302,0.9979546666145325
3,RIGHT_EYE_INNER,0.503858745098114,0.37892839312553406,-0.5718757510185242,0.9987238049507141
3,RIGHT_EYE,0.4939982295036316,0.3787662982940674,-0.5725506544113159,0.9988077282905579
3,RIGHT_EYE_OUTER,0.4831949770450592,0.37935110926628113,-0.573069155216217,0.9991013407707214
3,LEFT_EAR,0.5700068473815918,0.3980388939380646,-0.43794313073158264,0.9986091256141663
3,RIGHT_EAR,0.46684545278549194,0.3956364691257477,-0.4166070818901062,0.9983364939689636
3,MOUTH_LEFT,0.5396947860717773,0.431712806224823,-0.5358637571334839,0.9988782405853271
3,MOUTH_RIGHT,0.4989241063594818,0.43328624963760376,-0.5334498882293701,0.999049723148346
3,LEFT_SHOULDER,0.6457575559616089,0.5358588695526123,-0.38586100935935974,0.9992773532867432
3,RIGHT_SHOULDER,0.4028196930885315,0.5326260328292847,-0.3175201117992401,0.9984984397888184
3,LEFT_ELBOW,0.6758493185043335,0.7551210522651672,-0.39013344049453735,0.7144864201545715
3,RIGHT_ELBOW,0.36696353554725647,0.7481825947761536,-0.38710224628448486,0.4604025185108185
3,LEFT_WRIST,0.6707470417022705,0.916679322719574,-0.4518953561782837,0.05214037373661995
3,RIGHT_WRIST,0.3667241334915161,0.9122862815856934,-0.5160773992538452,0.03644978255033493
3,LEFT_PINKY,0.6790313124656677,0.9581105709075928,-0.4880084693431854,0.051655545830726624
3,RIGHT_PINKY,0.3566691279411316,0.9465707540512085,-0.5632363557815552,0.031151367351412773
3,LEFT_INDEX,0.6703004240989685,0.9544772505760193,-0.5301236510276794,0.06531158089637756
3,RIGHT_INDEX,0.36928942799568176,0.9613982439041138,-0.6005166172981262,0.04166044667363167
3,LEFT_THUMB,0.6628192663192749,0.9362443685531616,-0.4680570662021637,0.06046580523252487
3,RIGHT_THUMB,0.38011473417282104,0.9412664175033569,-0.5366640686988831,0.039269547909498215
3,LEFT_HIP,0.6029064059257507,0.8100751638412476,-0.003844584571197629,0.8201113343238831
3,RIGHT_HIP,0.45008036494255066,0.813535749912262,0.0033386950381100178,0.8417821526527405
3,LEFT_KNEE,0.6016031503677368,1.068238615989685,-0.009172712452709675,0.033242255449295044
3,RIGHT_KNEE,0.45622745156288147,1.035325288772583,-0.0970468521118164,0.022577157244086266
3,LEFT_ANKLE,0.5952829122543335,1.2425709962844849,0.2688722312450409,0.005400334019213915
3,RIGHT_ANKLE,0.4495794475078583,1.241620659828186,0.17253296077251434,0.007070440333336592
3,LEFT_HEEL,0.604317843914032,1.2678719758987427,0.2877119183540344,0.004076111130416393
3,RIGHT_HEEL,0.4496774673461914,1.2710528373718262,0.19408613443374634,0.004796416033059359
3,LEFT_FOOT_INDEX,0.5472187995910645,1.304680585861206,0.1280309557914734,0.0050399331375956535
3,RIGHT_FOOT_INDEX,0.46075183153152466,1.3070462942123413,0.028691938146948814,0.005570701323449612
4,NOSE,0.5193195343017578,0.4060603976249695,-0.5983513593673706,0.999018132686615
4,LEFT_EYE_INNER,0.5323721766471863,0.38221532106399536,-0.5806859731674194,0.997688353061676
4,LEFT_EYE,0.5427772998809814,0.38376539945602417,-0.5812069177627563,0.9971447587013245
4,LEFT_EYE_OUTER,0.5523349642753601,0.3852899670600891,-0.5812034606933594,0.997835636138916
4,RIGHT_EYE_INNER,0.5038396716117859,0.378964364528656,-0.5753955841064453,0.9986757636070251
4,RIGHT_EYE,0.49400594830513,0.3787955939769745,-0.5760673880577087,0.9987684488296509
4,RIGHT_EYE_OUTER,0.4832652807235718,0.3793731927871704,-0.5765863656997681,0.9990771412849426
4,LEFT_EAR,0.56997150182724,0.3981684744358063,-0.4409148693084717,0.9985048174858093
4,RIGHT_EAR,0.46722763776779175,0.3953687250614166,-0.419399619102478,0.9983113408088684
4,MOUTH_LEFT,0.5396681427955627,0.4317779242992401,-0.53956139087677,0.9988061189651489
4,MOUTH_RIGHT,0.4989158809185028,0.4332602322101593,-0.5371072292327881,0.9990169405937195
4,LEFT_SHOULDER,0.6456205248832703,0.5355657935142517,-0.3888002336025238,0.9992122650146484
4,RIGHT_SHOULDER,0.40276002883911133,0.5324780344963074,-0.3197646141052246,0.998462975025177
4,LEFT_ELBOW,0.6756623387336731,0.7552869915962219,-0.39370325207710266,0.7096112966537476
4,RIGHT_ELBOW,0.3670504093170166,0.7477158308029175,-0.388787180185318,0.45304396748542786
4,LEFT_WRIST,0.6708542704582214,0.9166876673698425,-0.4563819468021393,0.05084225907921791
4,RIGHT_WRIST,0.3665708005428314,0.9126484990119934,-0.517693281173706,0.03640510141849518
4,LEFT_PINKY,0.6793593168258667,0.9585512280464172,-0.49268457293510437,0.05103493109345436
4,RIGHT_PINKY,0.35665473341941833,0.9475384950637817,-0.5651374459266663,0.03173035755753517
4,LEFT_INDEX,0.6707305312156677,0.9547020196914673,-0.5344493389129639,0.06496651470661163
4,RIGHT_INDEX,0.3691410422325134,0.9624433517456055,-0.602015495300293,0.042753130197525024
4,LEFT_THUMB,0.6628152132034302,0.9362456202507019,-0.472333699464798,0.06043248623609543
4,RIGHT_THUMB,0.3806033134460449,0.9423335790634155,-0.5380914807319641,0.04003171995282173
4,LEFT_HIP,0.602969229221344,0.8100661039352417,-0.004133463837206364,0.7987225651741028
4,RIGHT_HIP,0.45002150535583496,0.8134620785713196,0.0036216042935848236,0.8245254158973694
4,LEFT_KNEE,0.6017968654632568,1.0690325498580933,-0.0030225394293665886,0.03173861652612686
4,RIGHT_KNEE,0.4558199346065521,1.0360699892044067,-0.09996834397315979,0.02215547300875187
4,LEFT_ANKLE,0.5953163504600525,1.2425761222839355,0.27459415793418884,0.00504800770431757
4,RIGHT_ANKLE,0.44965118169784546,1.242573618888855,0.16024218499660492,0.006938411388546228
4,LEFT_HEEL,0.604618489742279,1.267697811126709,0.2930404245853424,0.003867271589115262
4,RIGHT_HEEL,0.44977742433547974,1.2719446420669556,0.1813233494758606,0.004661233630031347
4,LEFT_FOOT_INDEX,0.5462034940719604,1.3047183752059937,0.14180275797843933,0.004790338687598705
4,RIGHT_FOOT_INDEX,0.46079516410827637,1.3082022666931152,0.014595254324376583,0.0055528972297906876
5,NOSE,0.5192304849624634,0.40674319863319397,-0.6377745866775513,0.9989976286888123
5,LEFT_EYE_INNER,0.5322898626327515,0.3828716278076172,-0.6192086935043335,0.9976386427879333
5,LEFT_EYE,0.5426955223083496,0.38428378105163574,-0.6197389960289001,0.9970687627792358
5,LEFT_EYE_OUTER,0.5520874857902527,0.3856632113456726,-0.6197326183319092,0.9977803826332092
5,RIGHT_EYE_INNER,0.5037049651145935,0.3795093894004822,-0.6134339570999146,0.9986571669578552
5,RIGHT_EYE,0.4939529001712799,0.3792365789413452,-0.6141191124916077,0.9987531900405884
5,RIGHT_EYE_OUTER,0.4832535982131958,0.37969526648521423,-0.6146572232246399,0.9990696310997009
5,LEFT_EAR,0.5693853497505188,0.39827093482017517,-0.4716927707195282,0.9984335899353027
5,RIGHT_EAR,0.46744483709335327,0.3953225910663605,-0.4483156204223633,0.9982980489730835
5,MOUTH_LEFT,0.5395753383636475,0.43205010890960693,-0.5762706398963928,0.9987398982048035
5,MOUTH_RIGHT,0.49891263246536255,0.4333415925502777,-0.5730116367340088,0.9989840984344482
5,LEFT_SHOULDER,0.6456027626991272,0.5353307723999023,-0.4047921299934387,0.9991456270217896
5,RIGHT_SHOULDER,0.40293294191360474,0.5324621200561523,-0.34196850657463074,0.9984278082847595
5,LEFT_ELBOW,0.6776324510574341,0.7545556426048279,-0.40496695041656494,0.7032250165939331
5,RIGHT_ELBOW,0.3654692769050598,0.7465758323669434,-0.40644365549087524,0.4495249092578888
5,LEFT_WRIST,0.6732935309410095,0.9160690903663635,-0.4687330424785614,0.04921631142497063
5,RIGHT_WRIST,0.3666028082370758,0.910283088684082,-0.5322902798652649,0.036382995545864105
5,LEFT_PINKY,0.680438220500946,0.9578555822372437,-0.504457950592041,0.04972395673394203
5,RIGHT_PINKY,0.35738980770111084,0.9448709487915039,-0.5802391767501831,0.03184802830219269
5,LEFT_INDEX,0.6728339791297913,0.9544413685798645,-0.5464382767677307,0.06353285908699036
5,RIGHT_INDEX,0.3710913360118866,0.9579814076423645,-0.6152543425559998,0.04306679591536522
5,LEFT_THUMB,0.6637843251228333,0.9355638027191162,-0.4846457242965698,0.05933380872011185
5,RIGHT_THUMB,0.3835064172744751,0.9375283718109131,-0.5517431497573853,0.04021564498543739
5,LEFT_HIP,0.6029115915298462,0.8100562691688538,-0.003825500840321183,0.7846781015396118
5,RIGHT_HIP,0.44995948672294617,0.8125564455986023,0.0033150999806821346,0.8142104148864746
5,LEFT_KNEE,0.602231502532959,1.0701786279678345,0.002030212664976716,0.029966475442051888
5,RIGHT_KNEE,0.4577890932559967,1.0369446277618408,-0.11072482168674469,0.021623600274324417
5,LEFT_ANKLE,0.59577876329422,1.2425915002822876,0.26346486806869507,0.0047240834683179855
5,RIGHT_ANKLE,0.4531975984573364,1.2435139417648315,0.14146986603736877,0.006757654715329409
5,LEFT_HEEL,0.605209231376648,1.2676070928573608,0.28013134002685547,0.0036698521580547094
5,RIGHT_HEEL,0.45304107666015625,1.2724432945251465,0.1616784930229187,0.004522011615335941
5,LEFT_FOOT_INDEX,0.5463639497756958,1.304740309715271,0.12013700604438782,0.004542605020105839
5,RIGHT_FOOT_INDEX,0.4670204520225525,1.3106738328933716,-0.007464687339961529,0.005469723604619503
6,NOSE,0.5186601877212524,0.40908336639404297,-0.6738231182098389,0.9984508156776428
6,LEFT_EYE_INNER,0.5313574075698853,0.3839459717273712,-0.6707116365432739,0.9962877631187439
6,LEFT_EYE,0.5417787432670593,0.3850601315498352,-0.6712597608566284,0.9956061840057373
6,LEFT_EYE_OUTER,0.5505608916282654,0.38612690567970276,-0.6712114214897156,0.9965510964393616
6,RIGHT_EYE_INNER,0.5034568905830383,0.38213980197906494,-0.6600267291069031,0.9977350234985352
6,RIGHT_EYE,0.49390631914138794,0.38191166520118713,-0.6608312726020813,0.9980233311653137
6,RIGHT_EYE_OUTER,0.4832548499107361,0.3823477327823639,-0.6614370346069336,0.9984937310218811
6,LEFT_EAR,0.5689821243286133,0.39842602610588074,-0.5373387336730957,0.9975871443748474
6,RIGHT_EAR,0.4684067666530609,0.3963446021080017,-0.49888673424720764,0.9972625374794006
6,MOUTH_LEFT,0.5384570360183716,0.43322163820266724,-0.6160270571708679,0.99751216173172
6,MOUTH_RIGHT,0.4989853501319885,0.4340630769729614,-0.6059545278549194,0.9979615211486816
6,LEFT_SHOULDER,0.645432710647583,0.5342458486557007,-0.4345434308052063,0.9989182353019714
6,RIGHT_SHOULDER,0.40311115980148315,0.5310063362121582,-0.36430880427360535,0.9981400370597839
6,LEFT_ELBOW,0.6947816014289856,0.7542612552642822,-0.48742449283599854,0.6840891242027283
6,RIGHT_ELBOW,0.3417400121688843,0.7390405535697937,-0.42043375968933105,0.42808496952056885
6,LEFT_WRIST,0.6266940236091614,0.8751656413078308,-0.6417380571365356,0.04694238305091858
6,RIGHT_WRIST,0.44657963514328003,0.8015062808990479,-0.596602201461792,0.03604527562856674
6,LEFT_PINKY,0.6139009594917297,0.9215024709701538,-0.6980232000350952,0.0485590323805809
6,RIGHT_PINKY,0.4729580879211426,0.8273307681083679,-0.6630247831344604,0.03239726647734642
6,LEFT_INDEX,0.5984940528869629,0.8843898773193359,-0.7124421000480652,0.061837829649448395
6,RIGHT_INDEX,0.4885694980621338,0.8104019165039062,-0.6396295428276062,0.04342897981405258
6,LEFT_THUMB,0.5991603136062622,0.8686540722846985,-0.6468517184257507,0.057401757687330246
6,RIGHT_THUMB,0.48234307765960693,0.801425039768219,-0.594183087348938,0.0402669794857502
6,LEFT_HIP,0.6027971506118774,0.8110103011131287,-0.002987878629937768,0.7710211277008057
6,RIGHT_HIP,0.4500810205936432,0.8136978149414062,0.002569010481238365,0.8021235466003418
6,LEFT_KNEE,0.605124831199646,1.072973370552063,0.10235990583896637,0.0272957906126976
6,RIGHT_KNEE,0.4574272930622101,1.0381605625152588,-0.15699654817581177,0.0207616426050663
6,LEFT_ANKLE,0.5971882343292236,1.2516998052597046,0.31807684898376465,0.00445066811516881
6,RIGHT_ANKLE,0.45302876830101013,1.2428717613220215,0.08888410031795502,0.006591421086341143
6,LEFT_HEEL,0.6054145097732544,1.2761415243148804,0.3290504515171051,0.0035111962351948023
6,RIGHT_HEEL,0.45292404294013977,1.2716950178146362,0.11046776175498962,0.004466437269002199
6,LEFT_FOOT_INDEX,0.5500419735908508,1.3199994564056396,0.1514170616865158,0.004286790266633034
6,RIGHT_FOOT_INDEX,0.46771109104156494,1.3133000135421753,-0.06058156117796898,0.00530717009678483
7,NOSE,0.5188790559768677,0.41024333238601685,-0.6754008531570435,0.9985904097557068
7,LEFT_EYE_INNER,0.5316807627677917,0.38463351130485535,-0.6631420850753784,0.9965921640396118
7,LEFT_EYE,0.5420013070106506,0.3855070173740387,-0.6636916399002075,0.995998740196228
7,LEFT_EYE_OUTER,0.5510660409927368,0.3863829970359802,-0.6637173891067505,0.9968302845954895
7,RIGHT_EYE_INNER,0.5034722685813904,0.383718341588974,-0.6520732641220093,0.997920572757721
7,RIGHT_EYE,0.49405714869499207,0.38363707065582275,-0.6527366638183594,0.998200535774231
7,RIGHT_EYE_OUTER,0.48355230689048767,0.3840111196041107,-0.6531757116317749,0.9986131191253662
7,LEFT_EAR,0.5697221159934998,0.39833953976631165,-0.5059961080551147,0.9978033900260925
7,RIGHT_EAR,0.47023844718933105,0.3968328833580017,-0.45581895112991333,0.99749755859375
7,MOUTH_LEFT,0.5386549234390259,0.43341442942619324,-0.6090327501296997,0.9977275729179382
7,MOUTH_RIGHT,0.49996477365493774,0.4342408776283264,-0.5982016324996948,0.998134970664978
7,LEFT_SHOULDER,0.6451724767684937,0.532209575176239,-0.39218994975090027,0.9990234375
7,RIGHT_SHOULDER,0.40446874499320984,0.5302466154098511,-0.2953164279460907,0.998321533203125
7,LEFT_ELBOW,0.7249230146408081,0.7534942626953125,-0.5520857572555542,0.7097797393798828
7,RIGHT_ELBOW,0.3219335675239563,0.7365555763244629,-0.45663881301879883,0.45014339685440063
7,LEFT_WRIST,0.6070913672447205,0.7300714254379272,-0.8650102615356445,0.14002272486686707
7,RIGHT_WRIST,0.4397662580013275,0.7053509950637817,-0.8593271374702454,0.13176128268241882
7,LEFT_PINKY,0.5749290585517883,0.7478097081184387,-0.9442687630653381,0.14275352656841278
7,RIGHT_PINKY,0.4707969129085541,0.7210403084754944,-0.9555689096450806,0.1288023740053177
7,LEFT_INDEX,0.5620384812355042,0.7193423509597778,-0.9374091625213623,0.1549268364906311
7,RIGHT_INDEX,0.48926442861557007,0.699241042137146,-0.9375730752944946,0.13878542184829712
7,LEFT_THUMB,0.5645115375518799,0.7129876613616943,-0.8633382320404053,0.15061436593532562
7,RIGHT_THUMB,0.4817412197589874,0.695077121257782,-0.8621630668640137,0.1358974575996399
7,LEFT_HIP,0.6035319566726685,0.8149561285972595,-0.0089115584269166,0.7795804142951965
7,RIGHT_HIP,0.4470090866088867,0.816877543926239,0.008432010188698769,0.8073893785476685
7,LEFT_KNEE,0.6054031252861023,1.0748826265335083,-0.09728851169347763,0.024659160524606705
7,RIGHT_KNEE,0.4469310939311981,1.0469599962234497,-0.1800917237997055,0.018847282975912094
7,LEFT_ANKLE,0.5971524119377136,1.2577683925628662,-0.040677253156900406,0.004125317092984915
7,RIGHT_ANKLE,0.43776756525039673,1.25565767288208,0.02302335947751999,0.006064760033041239
7,LEFT_HEEL,0.6043636798858643,1.2844635248184204,-0.0445840060710907,0.0034692450426518917
7,RIGHT_HEEL,0.4360126256942749,1.2888942956924438,0.03859329596161842,0.004337303806096315
7,LEFT_FOOT_INDEX,0.5604346990585327,1.3350212574005127,-0.22109419107437134,0.004074629861861467
7,RIGHT_FOOT_INDEX,0.4527469575405121,1.3317385911941528,-0.1119077131152153,0.004900367930531502
8,NOSE,0.5192225575447083,0.4104294776916504,-0.6010763049125671,0.9987053871154785
